id,owner,created,Utility,nParams,downloads,totalDownloads
timm/convnextv2_tiny.fcmae_ft_in22k_in1k_384,timm,2023-01-05,0.8510599999999999,28640000.0,10630,173736
timm/maxvit_tiny_tf_384.in1k,timm,2022-12-02,0.85102,30980000.0,316,27486
timm/xcit_small_24_p16_384.fb_dist_in1k,timm,2023-04-13,0.85102,47670000.0,251,6834
timm/resnext101_32x32d.fb_wsl_ig1b_ft_in1k,timm,2023-04-05,0.85098,468530000.0,312,19191
timm/dm_nfnet_f3.dm_in1k,timm,2023-03-24,0.85096,254920000.0,6429,21631
timm/tiny_vit_21m_224.dist_in22k_ft_in1k,timm,2023-09-01,0.85088,21200000.0,1541,17520
timm/deit3_base_patch16_384.fb_in1k,timm,2023-03-28,0.85086,86880000.0,336,23301
timm/xcit_medium_24_p8_224.fb_dist_in1k,timm,2023-04-13,0.85076,84320000.0,117,5076
timm/xcit_small_12_p8_384.fb_dist_in1k,timm,2023-04-13,0.85072,26210000.0,205,6711
timm/efficientvit_l2.r224_in1k,timm,2023-11-21,0.85044,63710000.0,700,158494
timm/cait_s24_384.fb_dist_in1k,timm,2023-04-13,0.8504200000000001,47060000.0,228,7534
timm/regnetz_e8.ra3_in1k,timm,2023-03-22,0.8504,57700000.0,317,7840
timm/caformer_s18.sail_in1k_384,timm,2023-05-05,0.85036,26340000.0,72,4468
timm/convformer_s18.sail_in22k_ft_in1k_384,timm,2023-05-05,0.85026,26770000.0,671,5214
timm/resnetrs420.tf_in1k,timm,2023-04-05,0.85014,191890000.0,381,10364
timm/vit_base_r50_s16_384.orig_in21k_ft_in1k,timm,2022-12-23,0.84994,98950000.0,21757,1235365
timm/mobilenetv4_conv_aa_large.e230_r448_in12k_ft_in1k,timm,2024-07-25,0.8499,32590000.000000004,8226,43400
timm/regnety_120.sw_in12k_ft_in1k,timm,2023-03-21,0.8498600000000001,51820000.0,28406,81278
timm/ecaresnet269d.ra2_in1k,timm,2023-04-05,0.8497199999999999,102090000.0,342,14493
timm/vit_medium_patch16_reg4_gap_256.sbb_in12k_ft_in1k,timm,2024-05-21,0.84944,38880000.0,455,4257
timm/coatnet_rmlp_1_rw2_224.sw_in12k_ft_in1k,timm,2023-01-20,0.8493999999999999,41720000.0,348,14048
timm/xcit_large_24_p16_224.fb_dist_in1k,timm,2023-04-13,0.8493600000000001,189100000.0,212,5129
timm/nextvit_large.bd_in1k_384,timm,2024-02-11,0.84934,57870000.0,72,1995
timm/maxvit_large_tf_224.in1k,timm,2022-12-02,0.84934,211790000.0,547,17163
timm/tf_efficientnet_b7.ra_in1k,timm,2022-12-13,0.8493,66349999.99999999,97,8861
timm/hgnetv2_b5.ssld_stage1_in22k_in1k,timm,2024-02-12,0.8492400000000001,39570000.0,760,3605
timm/resnetv2_152x4_bit.goog_in21k_ft_in1k,timm,2023-03-22,0.8492400000000001,936530000.0,155,9950
timm/hgnet_base.ssld_in1k,timm,2024-02-12,0.8491200000000001,71580000.0,206,3272
timm/hiera_small_abswin_256.sbb2_e200_in12k_ft_in1k,timm,2024-08-21,0.8490000000000001,34360000.0,359,5304
timm/coat_lite_medium_384.in1k,timm,2023-04-24,0.84894,44570000.0,223,6864
timm/convnextv2_base.fcmae_ft_in1k,timm,2023-01-05,0.8488800000000001,88720000.0,448,31073
timm/xcit_small_24_p8_224.fb_dist_in1k,timm,2023-04-13,0.8487600000000001,47630000.0,112,28433
timm/maxvit_base_tf_224.in1k,timm,2022-12-02,0.8487,119470000.0,956,32093
timm/convnext_large.fb_in1k,timm,2022-12-13,0.8486199999999999,197770000.0,165,30724
timm/nextvit_small.bd_ssld_6m_in1k,timm,2024-02-11,0.84856,31760000.0,858,5615
timm/deit3_small_patch16_384.fb_in22k_ft_in1k,timm,2023-03-28,0.84842,22210000.0,3014,59507
timm/convformer_b36.sail_in1k,timm,2023-05-05,0.8482999999999999,99880000.0,2388,18982
timm/efficientnetv2_rw_m.agc_in1k,timm,2022-12-13,0.84824,53240000.0,6563,232214
timm/hgnetv2_b5.ssld_stage2_ft_in1k,timm,2024-02-12,0.8481000000000001,39570000.0,417,8260
timm/tf_efficientnet_b6.ap_in1k,timm,2022-12-13,0.84792,43040000.0,144,7208
timm/mobilenetv4_conv_aa_large.e230_r384_in12k_ft_in1k,timm,2024-07-25,0.8478,32590000.000000004,864,6532
timm/deit3_large_patch16_224.fb_in1k,timm,2023-03-28,0.8477800000000001,304370000.0,309,20745
timm/tf_efficientnetv2_m.in21k_ft_in1k,timm,2022-12-13,0.84768,54140000.0,50779,629961
timm/xcit_small_12_p16_384.fb_dist_in1k,timm,2023-04-13,0.84736,26250000.0,339,6782
timm/nextvit_base.bd_in1k_384,timm,2024-02-11,0.84726,44820000.0,84,2187
timm/resnetrs350.tf_in1k,timm,2023-04-05,0.84722,163960000.0,365,7965
timm/ecaresnet269d.ra2_in1k,timm,2023-04-05,0.8472,102090000.0,342,14493
timm/eca_nfnet_l2.ra3_in1k,timm,2023-03-24,0.84706,56720000.0,351,18346
timm/dm_nfnet_f1.dm_in1k,timm,2023-03-24,0.8469599999999999,132630000.0,3342,29581
timm/flexivit_base.1200ep_in1k,timm,2022-12-22,0.8468800000000001,86590000.0,263,10925
timm/mobilenetv4_conv_aa_large.e230_r448_in12k_ft_in1k,timm,2024-07-25,0.8466800000000001,32590000.000000004,8226,43400
timm/davit_base.msft_in1k,timm,2023-01-27,0.8465,87950000.0,10577,57796
timm/maxxvit_rmlp_small_rw_256.sw_in1k,timm,2023-01-20,0.8464,66010000.00000001,989,35412
timm/regnety_320.swag_lc_in1k,timm,2023-03-21,0.8463200000000001,145050000.0,138,10012
timm/swinv2_base_window16_256.ms_in1k,timm,2023-03-18,0.84608,87920000.0,2765,47394
timm/fastvit_ma36.apple_dist_in1k,timm,2023-08-23,0.8460599999999999,44070000.0,351,6314
timm/coatnet_rmlp_2_rw_224.sw_in1k,timm,2023-01-20,0.84602,73880000.0,302,8175
timm/rexnetr_300.sw_in12k_ft_in1k,timm,2023-03-20,0.84586,34810000.0,183,6519
timm/convnext_small.fb_in22k_ft_in1k,timm,2022-12-13,0.8458199999999999,50220000.0,1419,49781
timm/seresnextaa101d_32x8d.ah_in1k,timm,2023-04-05,0.84576,93590000.0,124,4171
timm/deit3_medium_patch16_224.fb_in22k_ft_in1k,timm,2023-03-28,0.8456600000000001,38850000.0,802,11260
timm/flexivit_base.600ep_in1k,timm,2022-12-22,0.8456,86590000.0,90,6153
timm/tf_efficientnetv2_m.in1k,timm,2022-12-13,0.8455800000000001,54140000.0,367,16727
timm/hiera_small_abswin_256.sbb2_pd_e200_in12k_ft_in1k,timm,2024-08-21,0.8455400000000001,34360000.0,151,630
timm/caformer_s36.sail_in1k,timm,2023-05-05,0.84544,39300000.0,302,15549
timm/resnest269e.in1k,timm,2023-04-24,0.8454,110930000.0,435,18869
timm/vit_base_patch16_224.augreg_in21k_ft_in1k,timm,2022-12-22,0.84532,86570000.0,6285,89098
timm/hiera_base_224.mae_in1k_ft_in1k,timm,2024-05-13,0.84526,51520000.0,229,5019
timm/regnetz_040_h.ra3_in1k,timm,2023-03-21,0.8451000000000001,28940000.0,350,8268
timm/convformer_m36.sail_in1k,timm,2023-05-05,0.84486,57050000.0,235,7597
timm/hrnet_w48_ssld.paddle_in1k,timm,2023-04-24,0.8448399999999999,77470000.0,217,9370
timm/maxvit_rmlp_small_rw_224.sw_in1k,timm,2023-01-20,0.8448399999999999,64900000.00000001,487,12221
timm/resnetv2_152x2_bit.goog_in21k_ft_in1k,timm,2023-03-22,0.8448,236340000.0,830,8136
timm/swin_base_patch4_window12_384.ms_in1k,timm,2023-03-18,0.84476,87900000.0,475,8069
timm/convnext_base.fb_in1k,timm,2022-12-13,0.84466,88590000.0,1638,57240
timm/hgnetv2_b5.ssld_stage1_in22k_in1k,timm,2024-02-12,0.84456,39570000.0,760,3605
timm/maxvit_small_tf_224.in1k,timm,2022-12-02,0.84456,68930000.0,3012,39648
timm/vit_medium_patch16_gap_256.sw_in12k_ft_in1k,timm,2022-12-02,0.8445,38860000.0,351,12560
timm/convnext_tiny.in12k_ft_in1k,timm,2023-01-11,0.8444799999999999,28590000.0,208135,693876
timm/efficientvit_l1.r224_in1k,timm,2023-11-21,0.8444799999999999,52650000.0,764,11367
timm/resnetrs200.tf_in1k,timm,2023-04-05,0.84446,93210000.0,399,15159
timm/resnetrs270.tf_in1k,timm,2023-04-05,0.8443999999999999,129860000.00000001,405,8210
timm/mvitv2_base.fb_in1k,timm,2023-04-13,0.84438,51470000.0,411,19186
timm/tf_efficientnet_b7.aa_in1k,timm,2023-04-27,0.8443600000000001,66349999.99999999,221,4483
timm/vit_large_r50_s32_224.augreg_in21k_ft_in1k,timm,2022-12-23,0.8443200000000001,328990000.0,177,11485
timm/resnetv2_101x3_bit.goog_in21k_ft_in1k,timm,2023-03-22,0.8443,387930000.0,233,8093
timm/regnety_1280.seer_ft_in1k,timm,2023-03-21,0.84426,644810000.0,73,6224
timm/convnextv2_tiny.fcmae_ft_in22k_in1k,timm,2023-01-05,0.84422,28640000.0,27104,270128
timm/regnetz_e8.ra3_in1k,timm,2023-03-22,0.84418,57700000.0,317,7840
timm/seresnext101d_32x8d.ah_in1k,timm,2023-04-05,0.84402,93590000.0,321,10887
timm/flexivit_base.300ep_in1k,timm,2022-12-22,0.84402,86590000.0,285,6513
timm/convformer_s18.sail_in1k_384,timm,2023-05-05,0.84394,26770000.0,74,3802
timm/resmlp_big_24_224.fb_in22k_ft_in1k,timm,2023-03-28,0.8438800000000001,129139999.99999999,158,6419
timm/xcit_large_24_p8_224.fb_in1k,timm,2023-04-13,0.8438599999999999,188930000.0,19052,767853
timm/hgnet_small.ssld_in1k,timm,2024-02-12,0.84378,24360000.0,130,2086
timm/mobilenetv4_hybrid_large.ix_e600_r384_in1k,timm,2024-06-24,0.8436400000000001,37760000.0,1160,11945
timm/seresnet152d.ra2_in1k,timm,2023-04-05,0.84354,66840000.0,552,14112
timm/vit_mediumd_patch16_rope_reg1_gap_256.sbb_in1k,timm,2024-05-11,0.8432200000000001,63950000.0,397,2537
timm/tf_efficientnetv2_s.in21k_ft_in1k,timm,2022-12-13,0.84316,21460000.0,54903,963322
timm/mobilenetv4_conv_aa_large.e230_r384_in12k_ft_in1k,timm,2024-07-25,0.8431399999999999,32590000.000000004,864,6532
timm/resnetrs350.tf_in1k,timm,2023-04-05,0.84308,163960000.0,365,7965
timm/convnext_large.fb_in1k,timm,2022-12-13,0.8429800000000001,197770000.0,165,30724
timm/efficientnetv2_rw_m.agc_in1k,timm,2022-12-13,0.84294,53240000.0,6563,232214
timm/xcit_medium_24_p16_224.fb_dist_in1k,timm,2023-04-13,0.84288,84400000.0,137,4981
timm/resnext101_32x8d.fb_swsl_ig1b_ft_in1k,timm,2023-04-05,0.84282,88790000.0,388,22444
timm/mobilenetv4_hybrid_large.e600_r384_in1k,timm,2024-06-17,0.84274,37760000.0,595,8896
timm/vit_base_patch16_224_miil.in21k_ft_in1k,timm,2022-12-22,0.84272,86540000.0,313,11301
timm/davit_small.msft_in1k,timm,2023-01-27,0.8426600000000001,49750000.0,2298,79461
timm/regnetz_040.ra3_in1k,timm,2023-03-21,0.84256,27120000.0,377,16369
timm/tf_efficientnet_b5.ap_in1k,timm,2022-12-13,0.8425400000000001,30390000.0,215,16484
timm/xcit_small_12_p8_224.fb_dist_in1k,timm,2023-04-13,0.8425,26210000.0,342,7442
timm/resnetrs420.tf_in1k,timm,2023-04-05,0.8425,191890000.0,381,10364
timm/swinv2_base_window8_256.ms_in1k,timm,2023-03-18,0.84246,87920000.0,3598,68360
timm/maxvit_rmlp_tiny_rw_256.sw_in1k,timm,2023-01-20,0.84234,29150000.0,390,22253
timm/swinv2_small_window16_256.ms_in1k,timm,2023-03-18,0.8421599999999999,49730000.0,713,18307
timm/vit_base_patch16_384.orig_in21k_ft_in1k,timm,2022-12-22,0.8420799999999999,86860000.0,124,10558
timm/crossvit_18_dagger_408.in1k,timm,2023-04-24,0.84202,44610000.0,3604,13589
timm/seresnext101_32x8d.ah_in1k,timm,2023-04-05,0.84194,93570000.0,486,17138
timm/convnext_tiny.in12k_ft_in1k,timm,2023-01-11,0.8419199999999999,28590000.0,208135,693876
timm/resnext101_32x16d.fb_wsl_ig1b_ft_in1k,timm,2023-04-05,0.84164,194030000.0,292,7743
timm/eca_nfnet_l2.ra3_in1k,timm,2023-03-24,0.8415600000000001,56720000.0,351,18346
timm/efficientvit_b3.r288_in1k,timm,2023-08-19,0.8415600000000001,48650000.0,252,4547
timm/regnetz_d8_evos.ch_in1k,timm,2023-03-22,0.84152,23460000.0,343,7031
timm/volo_d1_224.sail_in1k,timm,2023-04-13,0.84152,26630000.0,22288,1006855
timm/tf_efficientnet_b6.aa_in1k,timm,2022-12-13,0.8411799999999999,43040000.0,156,8175
timm/resnetaa101d.sw_in12k_ft_in1k,timm,2023-04-05,0.84102,44570000.0,364,7016
timm/convnext_tiny.fb_in22k_ft_in1k_384,timm,2022-12-13,0.84098,28590000.0,815,42788
timm/inception_next_base.sail_in1k,timm,2023-08-24,0.84098,86670000.0,841,12578
timm/dm_nfnet_f2.dm_in1k,timm,2023-03-24,0.84092,193780000.0,3313,32586
timm/caformer_s18.sail_in22k_ft_in1k,timm,2023-05-05,0.8408599999999999,26340000.0,2454,11465
timm/edgenext_base.in21k_ft_in1k,timm,2023-04-24,0.84076,18510000.0,457,33148
timm/vit_small_r26_s32_384.augreg_in21k_ft_in1k,timm,2022-12-23,0.8407399999999999,36470000.0,1401,45096
timm/convformer_s36.sail_in1k,timm,2023-05-05,0.84072,40010000.0,396,8772
timm/tf_efficientnet_b3.ns_jft_in1k,timm,2022-12-13,0.8406399999999999,12230000.0,5141,206842
timm/cait_xs24_384.fb_dist_in1k,timm,2023-04-13,0.8406399999999999,26670000.0,294,10082
timm/eca_nfnet_l1.ra2_in1k,timm,2023-03-24,0.8405,41410000.0,297,14692
timm/regnetz_d8.ra3_in1k,timm,2023-03-22,0.8404200000000001,23370000.0,908,12219
timm/nextvit_small.bd_in1k_384,timm,2024-02-11,0.8404200000000001,31760000.0,120,2155
timm/rexnetr_300.sw_in12k_ft_in1k,timm,2023-03-20,0.84036,34810000.0,183,6519
timm/fastvit_sa36.apple_dist_in1k,timm,2023-08-23,0.84032,31530000.0,134,4297
timm/regnetz_d32.ra3_in1k,timm,2023-03-22,0.84028,27580000.0,272,6859
timm/resnetv2_50x3_bit.goog_in21k_ft_in1k,timm,2023-03-22,0.83992,217320000.0,240,9045
timm/mobilenetv4_hybrid_large.ix_e600_r384_in1k,timm,2024-06-24,0.8398399999999999,37760000.0,1160,11945
timm/resnet200d.ra2_in1k,timm,2023-04-05,0.83976,64690000.0,651,18512
timm/edgenext_base.usi_in1k,timm,2023-04-24,0.8397,18510000.0,749,88111
timm/regnety_080.ra3_in1k,timm,2023-03-21,0.8393999999999999,39180000.0,1429,12542
timm/hgnetv2_b4.ssld_stage2_ft_in1k,timm,2024-02-12,0.83934,19800000.0,309,6452
timm/swin_s3_base_224.ms_in1k,timm,2023-03-18,0.8392000000000001,71130000.0,776,13034
timm/regnety_640.seer_ft_in1k,timm,2023-03-21,0.83916,281380000.0,158,6561
timm/vit_betwixt_patch16_rope_reg4_gap_256.sbb_in1k,timm,2024-05-11,0.8391,60230000.0,420,2693
timm/convnextv2_tiny.fcmae_ft_in22k_in1k,timm,2023-01-05,0.83904,28640000.0,27104,270128
timm/tresnet_v2_l.miil_in21k_ft_in1k,timm,2023-04-21,0.83902,46170000.0,2055,15603
timm/seresnextaa101d_32x8d.ah_in1k,timm,2023-04-05,0.8390000000000001,93590000.0,124,4171
timm/tf_efficientnetv2_s.in1k,timm,2022-12-13,0.83896,21460000.0,1319,91122
timm/vit_base_patch16_rope_reg1_gap_256.sbb_in1k,timm,2024-05-11,0.8389,86430000.0,952,10623
timm/resnetrs200.tf_in1k,timm,2023-04-05,0.8388599999999999,93210000.0,399,15159
timm/hiera_small_224.mae_in1k_ft_in1k,timm,2024-05-13,0.8388599999999999,35010000.0,305,2832
timm/fastvit_ma36.apple_in1k,timm,2023-08-23,0.83884,44070000.0,1026,48444
timm/resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k_384,timm,2023-03-22,0.83882,236340000.0,181,8498
timm/xcit_small_24_p16_224.fb_dist_in1k,timm,2023-04-13,0.83878,47670000.0,106,5396
timm/resnest200e.in1k,timm,2023-04-24,0.83872,70200000.0,358,9927
timm/xcit_small_24_p8_224.fb_in1k,timm,2023-04-13,0.83854,47630000.0,195,6746
timm/swinv2_small_window8_256.ms_in1k,timm,2023-03-18,0.83844,49730000.0,2012,31776
timm/crossvit_15_dagger_408.in1k,timm,2023-04-24,0.8384,28500000.0,188,6410
timm/convnext_base.fb_in1k,timm,2022-12-13,0.8383400000000001,88590000.0,1638,57240
timm/mobilenetv4_conv_aa_large.e600_r384_in1k,timm,2024-07-25,0.83832,32590000.000000004,163,1671
timm/efficientnetv2_rw_s.ra2_in1k,timm,2022-12-13,0.8382999999999999,23940000.0,15833,273419
timm/tf_efficientnet_b5.ra_in1k,timm,2022-12-13,0.83828,30390000.0,75,7138
timm/focalnet_base_lrf.ms_in1k,timm,2023-03-18,0.83828,88750000.0,371,9857
timm/mobilenetv4_hybrid_large.e600_r384_in1k,timm,2024-06-17,0.8382200000000001,37760000.0,595,8896
timm/efficientvit_b3.r256_in1k,timm,2023-08-19,0.8381399999999999,48650000.0,277,7041
timm/vit_medium_patch16_rope_reg1_gap_256.sbb_in1k,timm,2024-05-11,0.83812,38740000.0,444,3379
timm/hgnet_small.ssld_in1k,timm,2024-02-12,0.8381000000000001,24360000.0,130,2086
timm/regnety_160.swag_lc_in1k,timm,2023-03-21,0.83808,83590000.0,2572,11384
timm/focalnet_base_srf.ms_in1k,timm,2023-03-18,0.83808,88150000.0,271,9620
timm/vit_small_patch16_384.augreg_in21k_ft_in1k,timm,2022-12-22,0.83804,22200000.0,4928,116412
timm/vit_little_patch16_reg1_gap_256.sbb_in12k_ft_in1k,timm,2024-05-27,0.8380200000000001,22520000.0,402,1729
timm/deit3_base_patch16_224.fb_in1k,timm,2023-03-28,0.83794,86590000.0,2611,104962
timm/xcit_tiny_24_p8_384.fb_dist_in1k,timm,2023-04-13,0.83784,12110000.0,486,41760
timm/swin_s3_small_224.ms_in1k,timm,2023-03-18,0.8377800000000001,49740000.0,316,10820
timm/pit_b_distilled_224.in1k,timm,2023-04-26,0.83774,74790000.0,256,7644
timm/mvitv2_small.fb_in1k,timm,2023-04-13,0.83772,34870000.0,330,5985
timm/regnetz_040_h.ra3_in1k,timm,2023-03-21,0.83768,28940000.0,350,8268
timm/pvt_v2_b5.in1k,timm,2023-04-25,0.83768,81960000.0,501,15347
timm/convformer_s18.sail_in22k_ft_in1k,timm,2023-05-05,0.83762,26770000.0,122,7937
timm/regnetv_064.ra3_in1k,timm,2023-03-21,0.83748,30580000.0,269,6304
timm/repvit_m2_3.dist_450e_in1k,timm,2023-10-20,0.83742,23690000.0,397,6505
timm/xcit_medium_24_p8_224.fb_in1k,timm,2023-04-13,0.83742,84320000.0,216,35398
timm/regnety_064.ra3_in1k,timm,2023-03-21,0.8371200000000001,30580000.0,337,9768
timm/pvt_v2_b4.in1k,timm,2023-04-25,0.8371200000000001,62560000.0,267,12724
timm/resnetrs152.tf_in1k,timm,2023-04-05,0.8371,86620000.0,698,19839
timm/vit_betwixt_patch16_reg4_gap_256.sbb_in1k,timm,2024-05-11,0.8370799999999999,60400000.0,207,1216
timm/convnext_small.fb_in1k,timm,2022-12-13,0.8370399999999999,50220000.0,446,32980
timm/regnety_160.deit_in1k,timm,2023-03-21,0.8370000000000001,83590000.0,216,8339
timm/seresnext101d_32x8d.ah_in1k,timm,2023-04-05,0.8370000000000001,93590000.0,321,10887
timm/tf_efficientnet_b5.aa_in1k,timm,2023-04-27,0.8369599999999999,30390000.0,86,3660
timm/hgnetv2_b4.ssld_stage2_ft_in1k,timm,2024-02-12,0.83694,19800000.0,309,6452
timm/seresnet152d.ra2_in1k,timm,2023-04-05,0.83694,66840000.0,552,14112
timm/twins_svt_large.in1k,timm,2023-04-24,0.8369,99270000.0,65179,607315
timm/resnet152d.ra2_in1k,timm,2023-04-05,0.83684,60210000.0,1326,20164
timm/edgenext_base.usi_in1k,timm,2023-04-24,0.83684,18510000.0,749,88111
timm/hrnet_w48_ssld.paddle_in1k,timm,2023-04-24,0.83678,77470000.0,217,9370
timm/caformer_s18.sail_in1k,timm,2023-05-05,0.8366800000000001,26340000.0,586,37131
timm/regnetz_040.ra3_in1k,timm,2023-03-21,0.8366,27120000.0,377,16369
timm/vit_betwixt_patch16_reg1_gap_256.sbb_in1k,timm,2024-05-11,0.8364400000000001,60400000.0,315,2208
timm/nextvit_large.bd_in1k,timm,2024-02-11,0.8364199999999999,57870000.0,236,3390
timm/efficientformerv2_l.snap_dist_in1k,timm,2023-02-03,0.8364,26320000.0,1191,48783
timm/seresnext101_32x8d.ah_in1k,timm,2023-04-05,0.8361799999999999,93570000.0,486,17138
timm/coatnet_1_rw_224.sw_in1k,timm,2023-01-20,0.83612,41720000.0,482,26234
timm/swin_base_patch4_window7_224.ms_in1k,timm,2023-03-18,0.8361,87770000.0,558,21786
timm/coat_lite_medium.in1k,timm,2023-04-24,0.83602,44570000.0,226,10016
timm/resmlp_big_24_224.fb_distilled_in1k,timm,2023-03-28,0.8359399999999999,129139999.99999999,151,6022
timm/resnetrs270.tf_in1k,timm,2023-04-05,0.8359399999999999,129860000.00000001,405,8210
timm/inception_next_small.sail_in1k,timm,2023-08-24,0.83584,49370000.0,262,6879
timm/hgnetv2_b3.ssld_stage2_ft_in1k,timm,2024-02-12,0.8358,16290000.0,355,3427
timm/repvgg_d2se.rvgg_in1k,timm,2023-08-23,0.8355400000000001,133330000.00000001,242,3914
timm/regnetz_d8.ra3_in1k,timm,2023-03-22,0.83548,23370000.0,908,12219
timm/nest_base_jx.goog_in1k,timm,2023-04-24,0.8354600000000001,67720000.0,19502,883212
timm/resnetaa101d.sw_in12k_ft_in1k,timm,2023-04-05,0.83544,44570000.0,364,7016
timm/cs3se_edgenet_x.c2ns_in1k,timm,2023-04-12,0.83544,50720000.0,206,7079
timm/repvit_m2_3.dist_300e_in1k,timm,2023-10-20,0.83524,23690000.0,342,7834
timm/maxvit_tiny_rw_224.sw_in1k,timm,2023-01-20,0.8352200000000001,29060000.0,698,41354
timm/focalnet_small_lrf.ms_in1k,timm,2023-03-18,0.8350799999999999,50340000.0,502,9171
timm/fastvit_sa36.apple_in1k,timm,2023-08-23,0.83504,31530000.0,379,7970
timm/nextvit_base.bd_in1k,timm,2024-02-11,0.8349599999999999,44820000.0,514,5590
timm/resnet152.a1h_in1k,timm,2023-04-05,0.83494,60190000.0,6409,149609
timm/swinv2_cr_small_ns_224.sw_in1k,timm,2023-03-18,0.8349,49700000.0,573,15190
timm/cait_s24_224.fb_dist_in1k,timm,2023-04-13,0.8348399999999999,46920000.0,3653,43366
timm/convnextv2_tiny.fcmae_ft_in1k,timm,2023-01-05,0.83476,28640000.0,6015,208201
timm/efficientnet_b4.ra2_in1k,timm,2022-12-13,0.83474,19340000.0,17524,470818
timm/dm_nfnet_f0.dm_in1k,timm,2023-03-24,0.8347,71490000.0,41319,986085
timm/vit_medium_patch16_reg4_gap_256.sbb_in1k,timm,2024-05-11,0.8346800000000001,38880000.0,135,1306
timm/vit_medium_patch16_reg1_gap_256.sbb_in1k,timm,2024-05-11,0.83458,38880000.0,229,2332
timm/hgnetv2_b4.ssld_stage1_in22k_in1k,timm,2024-02-12,0.8344799999999999,19800000.0,238,2473
timm/dm_nfnet_f1.dm_in1k,timm,2023-03-24,0.8344400000000001,132630000.0,3342,29581
timm/efficientvit_b3.r224_in1k,timm,2023-08-19,0.8344400000000001,48650000.0,953,23442
timm/focalnet_small_srf.ms_in1k,timm,2023-03-18,0.8343,49890000.0,291,11689
timm/deit3_small_patch16_384.fb_in1k,timm,2023-03-28,0.83428,22210000.0,258,9008
timm/regnetz_d32.ra3_in1k,timm,2023-03-22,0.83428,27580000.0,272,6859
timm/mobilenetv4_hybrid_medium.ix_e550_r384_in1k,timm,2024-06-24,0.83422,11070000.0,1661,14605
timm/maxvit_tiny_tf_224.in1k,timm,2022-12-02,0.83422,30920000.0,1532,165471
timm/mobilenetv4_conv_large.e600_r384_in1k,timm,2024-06-13,0.83418,32590000.000000004,10631,19142
timm/edgenext_base.in21k_ft_in1k,timm,2023-04-24,0.83416,18510000.0,457,33148
timm/mobilevitv2_200.cvnets_in22k_ft_in1k_384,timm,2023-04-25,0.8341,18450000.0,2988,173423
timm/sequencer2d_l.in1k,timm,2023-04-26,0.8341,54300000.0,2303,32216
timm/regnetz_d8_evos.ch_in1k,timm,2023-03-22,0.83394,23460000.0,343,7031
timm/deit_base_distilled_patch16_224.fb_in1k,timm,2023-03-28,0.8338800000000001,87340000.0,28284,945546
timm/efficientformer_l7.snap_dist_in1k,timm,2023-02-03,0.8338599999999999,82230000.0,316,7576
timm/tf_efficientnetv2_s.in21k_ft_in1k,timm,2022-12-13,0.8337399999999999,21460000.0,54903,963322
timm/convnextv2_nano.fcmae_ft_in22k_in1k_384,timm,2023-01-05,0.8336199999999999,15620000.0,679,43136
timm/fastvit_sa24.apple_dist_in1k,timm,2023-08-23,0.8336199999999999,21550000.0,739,11801
timm/xcit_small_12_p8_224.fb_in1k,timm,2023-04-13,0.83356,26210000.0,436,9501
timm/coatnet_rmlp_1_rw_224.sw_in1k,timm,2023-01-20,0.83354,41690000.0,278,12090
timm/xcit_small_12_p16_224.fb_dist_in1k,timm,2023-04-13,0.83354,26250000.0,132,6107
timm/vit_base_patch32_384.augreg_in21k_ft_in1k,timm,2022-12-22,0.83352,88300000.0,693,37487
timm/resnext101_32x16d.fb_swsl_ig1b_ft_in1k,timm,2023-04-05,0.8334600000000001,194030000.0,19334,886623
timm/swin_small_patch4_window7_224.ms_in22k_ft_in1k,timm,2023-03-18,0.8332999999999999,49610000.0,8244,92211
timm/regnety_320.seer_ft_in1k,timm,2023-03-21,0.8332599999999999,145050000.0,80,10057
timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,timm,2022-11-05,0.83306,88220000.0,4846,78128
timm/tiny_vit_21m_224.in1k,timm,2023-09-01,0.8327,21200000.0,91,4620
timm/resnext101_32x4d.fb_swsl_ig1b_ft_in1k,timm,2023-04-05,0.83268,44180000.0,1602,16594
timm/eca_nfnet_l1.ra2_in1k,timm,2023-03-24,0.8326399999999999,41410000.0,297,14692
timm/mobilenetv4_conv_aa_large.e600_r384_in1k,timm,2024-07-25,0.8326399999999999,32590000.000000004,163,1671
timm/tf_efficientnet_b4.ap_in1k,timm,2022-12-13,0.8325,19340000.0,149,8904
timm/resnet200d.ra2_in1k,timm,2023-04-05,0.8323999999999999,64690000.0,651,18512
timm/tiny_vit_11m_224.dist_in22k_ft_in1k,timm,2023-09-01,0.83232,11000000.0,1183,25212
timm/swin_small_patch4_window7_224.ms_in1k,timm,2023-03-18,0.8322799999999999,49610000.0,604,15195
timm/regnetv_040.ra3_in1k,timm,2023-03-21,0.8320000000000001,20640000.0,378,8169
timm/xception65.ra3_in1k,timm,2023-04-22,0.83184,39920000.0,479,48409
timm/regnety_320.tv2_in1k,timm,2023-03-21,0.83174,145050000.0,5599,17533
timm/tf_efficientnetv2_s.in1k,timm,2022-12-13,0.83172,21460000.0,1319,91122
timm/rexnetr_200.sw_in12k_ft_in1k,timm,2023-03-20,0.8317,16520000.0,263,6670
timm/twins_pcpvt_large.in1k,timm,2023-04-24,0.8316800000000001,60990000.0,475,18515
timm/tf_efficientnet_b5.in1k,timm,2023-04-27,0.83166,30390000.0,961,4369
